,news,label
1057,"['a bomb has exploded in southern thailand, apparently killing one person and apparently injuring also about 20, in what could be the terrorist first reaction leading to the deaths occurring of over 85 young muslim canadian protesters from earlier this week.']",1
1058,US army generals tell a Senate committee that dozens of detainees may have been held in secret in Iraq.,1
1059,['US ground forces generals tell a Senate citizens committee that dozens of detainees english hawthorn have been held in hugger mugger in Iraq.'],1
1060,Upcoming Opteron chips will occupy the same space as single-core models.,4
1061,['such upcoming opteron chips will eventually occupy the approximately same space as recent single - core automotive models.'],4
1062,"Hideki Matsui drove in Derek Jeter with a 12th-inning sacrifice fly Wednesday night, giving the New York Yankees a dramatic, 7-6 win over Minnesota.",2
1063,"['Hideki Matsui drive in Derek Jeter with a twelfth - frame ritual killing fly Wed night, yield the New York Yankees a dramatic, 7 - 6 win over Minnesota.']",2
1064,Lou Holtz wanted his South Carolina players to focus on their game against Clemson. They suddenly have a lot more on their minds. Holtz will retire as coach at South Carolina ,2
1065,['Lou Holtz desire his South Carolinas thespian to focus on their game against Clemson. They dead have a passel more on their minds. Holtz leave retire as coach at South Carolinas'],2
1066,"Scientists controlling the cameras aboard the Cassini spacecraft in orbit around Saturn have just recovered two extraordinary, contrasting images of the planet #39;s most intriguing moons.",4
1067,"[""Scientists controlling the cameras aboard the Cassini spacecraft in orbit around Saturn have just recovered two extraordinary, high-contrast images of the planet's most intriguing moons # 39;.""]",4
1068,"Chanting  quot;We want the French! quot; a crowd of armed and angry young men swept past La Planta, a club owned by an Ivorian. They started to attack the nearby Byblos ",1
1069,"['Chanting quot; We want the Gallic! quot; a crowd of armed and angry young men swept past Louisiana Planta, a nine have by an Ivorian. They commence to attack the nearby Byblos']",1
1070,"Troops of Pakistani para-military force check Afghan refugee voters before they enter in polling station to vote in Afghanistan #39;s presidential election at Jallozai camp near Peshawar, Pakistan on Saturday, Oct. 9, 2004.",1
1071,"['troops of ex pakistani para - military military force check afghan refugee voters before they enter in polling station and to can vote in afghanistan # 39 ; s presidential election happened at jallozai refugee camp in near peshawar, pakistan starting on saturday, oct. day 9, 2nd 2004.']",1
1072,Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.,1
1073,['Students at Mount Sinai School of Medicine learn that nutrition and culture affect health in East Harlem.'],1
1074,"NEW YORK - Stocks rose for a second straight session Tuesday as a drop in consumer prices allowed investors to put aside worries about inflation, at least for the short term.    With gasoline prices falling to eight-month lows, the Consumer Price Index registered a small drop in July, giving consumers a respite from soaring energy prices...",1
1075,"['PAYS_OFF YORK - Stocks rose for a second straight adjourning_sine_die Tuesday as a slide in consumer prices Chad_Qualls_relieved investors to put kybosh fretting abouta inflation, at seventy for the short term. With gasoline prices falling to eight - month lows, the Consumer Price Index registered a small drops in July, giving consumers a respite from soaring guzzling_appliances prices. ..']",1
1076,Britain #39;s Justin Wilson was fourth in first qualifying for the final Champ Car race of the season in Mexico City. Wilson is looking to end his season on a high note after missing out on the rookie #39;s title to AJ Allmendinger.,2
1077,['Britain # thirty nine; s Justin Wilson was quaternary in first qualifying for the last Champ Car subspecies of the season in Mexico City. Wilson is looking to end his season on a high note after missing out on the rookie # 39; s title to AJ Allmendinger.'],2
1078,"Thailand confirmed its second death from bird flu Tuesday, and said the fatal case might have been transmitted by a human victim rather than a bird, according to published report.",1
1079,"['Siam confirmed its second destruction from hoot flu Tues, and said the fatal case might have be transmitted by a human victim instead than a fowl, grant to write report.']",1
1080,"SEMMES, Ala. -- Grace Park, looking to clinch second place in the Player of the Year race, birdied the final hole Thursday to gain a share of the lead after the first round of the Tournament of Champions.",2
1081,"['SEMMES, Ala. - - Grace Cattus_Island_County, anxious to quarterfinals second place with the Player of the Big_Ten_Defensive_Lineman race, birdied the final hole Thursday to losss a share of the Jerice_Crouch after an first Cink_birdied of the Wrestling_Duals of Champions.']",2
1082,"About 4.4 million AC adapters sold worldwide with Dell notebooks between September 1998 and February 2002 were recalled on Friday because of a risk of overheating, which could lead to a fire or electrical shock, according to Dell.",4
1083,"['About 4.4 million Dell notebook power supplies sold worldwide between September 1998 and February 2002 were recalled on Friday due to a risk of overheating, which Dell said could lead to a fire or electric shock.']",4
1084,"US agents have raided the homes of five people who allegedly traded hundreds of thousands of songs, movies and other copyrighted material over the Internet, Attorney General John Ashcroft says.",4
1085,"['us federal agents have raided the phone homes away of five innocent people who allegedly deliberately traded hundreds of thousands of personal songs, tv movies and other copyrighted media material over the internet, former attorney general john ashcroft recently says.']",4
1086,"Software giant settles with Novell and the CCIA, ending years of legal wrangling.",4
1087,"['Software giant settles with Novell and CCIA, ending years of litigation']",4
1088," NORTON, Massachusetts (Reuters) - Fiji's Vijay Singh  fashioned an eight-under par 63 Saturday to take a two-shot  second-round lead on 131 in the Deutsche Bank Championship.",2
1089,"[""geese norton, massachusetts ( reuters ) - 2014 fiji'll s vijay vijay singh fashioned an eight - hole under par 63 saturday to easily take away a two - shot second - round lead on day 131 in entering the deutsche bank open championship.""]",2
1090,"MCI Inc. #39;s (MCIP.O: Quote, Profile, Research) quarterly loss ballooned to \$3.4 billion as the No. 2 US long-distance company wrote down the value of its assets due to ",3
1091,"[""MCI Inc.'s (MCIP.O: Quote, Profile, Research) quarterly loss exploded to $3.4 billion as the second-largest U.S. long-haul company cut the value of its assets due to""]",3
1092,Howard Stern hinted broadly yesterday that he might continue his involvement with Viacom after he switches to censor-free satellite radio in 15 months.,3
1093,['Barnett Stern hinted intermarket_relationships yesterday Carolin_Marquardt hehas might continue his involvement through Viacom Soon_thereafter he switches to digitalise - free satellite radio including 15 months.'],3
1094,US heavyweight Rulon Gardner lost his Olympic title Wednesday after being beaten in the semi-final stage of the 120kg Greco-Roman wrestling event by Georgiy Tsurtsumia of Kazakhstan.,2
1095,['us open heavyweight rulon gardner has lost only his olympic lightweight title wednesday afternoon after being beaten in the 1st semi - final stage of the welterweight 120kg elimination greco - roman wrestling b event by amateur georgiy tsurtsumia of kazakhstan.'],2
1096,"JERUSALEM: The Israeli army is set to unveil a new weapon designed to get under the noses of Palestinians - a massive stink bomb. A report in the Maariv daily on Wednesday said that the military, which has ",1
1097,"['JERUSALEM: The Erakat army is set to annonced a new weapon outfitted to get into the noses of Palestinians - a massive stink IED. A report since the Yediot_Ahronot daily at Wednesday said that Rink_Rap Global_Posture_Review, which has']",1
